height,leaf_num,chlorophyll,soil_moisture,light_hour,status
51.18479922318633,23.489573037651404,60.41092596261888,56.88650240089703,7.226990216144533,0
43.622289364822535,23.929450265832777,29.991784156635884,41.35398562997766,5.664215300709872,1
64.11272456051594,24.422917105656634,45.69272370340473,55.09245674476024,7.9809837920973115,0
63.837173645764544,25.986253328979053,52.58717193061579,56.73335383713144,8.791662693962936,0
45.2669659493369,19.984054717366764,35.2597693624187,42.61746262541623,7.246085192497629,1
45.501431632648526,15.39615767052883,30.01543981319312,38.089370212939535,7.126565029547757,1
50.18792237505897,20.427959821468445,36.711796005779476,49.08277143121758,4.496857046881894,1
40.768089202941624,14.92088969228669,22.502933280687316,31.82368952914962,4.547693680750923,2
36.1612690997929,13.967910543565253,20.452767655008305,26.92045410176682,5.425457561784965,2
52.057755336235,18.84836351871064,32.28705012468677,36.575664696364534,6.696206364813419,1
57.65262807032524,23.410719388698883,44.01844753598852,68.82727120140548,8.624119817052154,0
50.43359877671101,24.017013560206696,46.364607899266574,65.16232630275573,7.322838288487889,0
64.8777256356118,21.307407050698135,45.32749655754529,63.14814420961806,7.191701714644848,0
37.06488166715491,15.415375374326223,23.333568642519236,30.65745098299182,4.318948342525119,2
53.82056928200495,19.899523781101728,40.02931193682585,46.11820127784245,7.159329803364248,1
61.57123666297637,25.783165816539668,50.814136308629266,56.461652671906094,7.678614158347006,0
59.82086980445024,22.959925835264528,45.18228735961525,64.12708174494014,6.679766792979358,0
41.41779244723913,17.106305706665808,23.287761118751572,30.83706457731102,3.110459269054469,2
47.87896952651024,18.846457338863335,37.48821674355047,35.95158249895933,6.593101257968383,1
41.042745116085015,15.918360158456874,32.36590041973268,32.23876069808166,6.800940432910815,2
40.0782731506325,14.075449422589916,30.387633019286564,27.89963755518248,4.9522886438580205,2
54.01896687959665,25.553901575596914,38.54913651524139,63.05185132716733,7.474244978319239,0
65.15499761247976,22.241727297298592,43.738923021438616,61.785077429825236,10.153182457511557,0
52.744205839993754,17.83690399277121,34.390863841871024,35.02138118675433,7.503992988582689,1
61.620419846973974,20.3480097068016,47.283562042772665,58.95938874821363,8.024510174258943,0
41.47995370264267,15.534100531738517,23.447166102891487,26.93630154860786,6.797686526849523,2
61.65631715701782,27.440551652109008,43.05854580868358,64.06431059419481,10.189802933217672,0
61.718091447842305,25.298954095262925,47.06019074522419,61.40495933867516,8.097676098548831,0
50.4811825268476,18.938997704778945,35.779167505164445,43.32134326617698,5.769065469791322,1
58.87111849756732,23.738064031703924,41.57136977433487,59.702373219691,8.243687211491912,0
58.45393812074393,24.033815451382974,44.052725573039965,61.536497604383044,8.183342005738352,0
40.92340530667618,15.355402001866508,24.8516088710427,31.106019926618703,5.642722759867544,2
37.072380241068004,17.893955768707464,20.86204231595642,25.65595829875127,4.752822617479403,2
45.763145912444195,18.338099767177923,33.94545954787608,44.37676607388379,6.44426331148604,1
50.201649380601125,21.493965887141403,45.61490042378211,56.99891561420603,7.711341361079862,0
40.450905284385634,14.50496272889699,22.004937877783625,30.440141059299968,5.456753219153784,2
43.16092538982352,15.39310955302315,22.80720988017424,23.403582130139753,4.318015752002202,2
59.308678494144075,26.07133771453524,48.14833841496981,59.42631779266551,8.595157025436913,0
56.61538999847021,21.813088858821686,48.81600705397281,57.053176215278945,9.451143607795041,0
45.089369104870116,18.624897115993857,24.154646173418477,33.32611074174872,5.243339449322692,2
49.74928361090731,20.540913651559677,35.05525513756866,33.23014148114072,5.63903383418092,1
39.70986066438882,13.875066448211465,22.244044160547404,31.521822093321894,5.352055396514297,2
53.88628380381742,20.406927271734446,39.3247058619737,45.4225514352198,5.456575228866235,1
50.27007392564044,22.23914982286915,33.26932439143055,41.50920197217941,5.855639588076057,1
56.514462182285165,17.925507691347086,33.53718132778252,40.43757917841957,4.889424154534171,1
49.43048205991482,21.51501542009461,35.14425483998414,36.60062252214083,5.945705133482188,1
46.901274479551276,25.879217419896044,53.5757763573013,66.52739403577165,9.179440120721287,0
49.86922100762363,23.81883328094026,41.22620239593632,41.88587342854398,4.870948228782771,1
42.10092963822697,17.130960750130704,28.56517982034425,28.307764107789815,5.572582781356159,2
67.32824384460777,20.753887773848756,47.502669391060024,55.36534764210958,7.177779604433568,0
38.16544659102416,17.511512251147042,26.97563281801849,34.69657208770302,4.779035826170336,2
67.69018283232984,26.039344628490927,45.8658343583279,65.49388425993595,8.491919171506506,0
46.14030615767958,18.706854231514946,36.73121638154162,36.904843203585706,5.745022782579145,1
51.375410837434835,23.823675540603528,46.10676319732008,52.403150170229935,8.97511973341775,0
43.86354331705751,16.969617875602896,34.80176060405805,41.915919302985564,5.731111309445169,1
43.04311019505439,15.059512278991491,26.898795453266533,30.582269978694924,5.760414656144297,2
49.004143406083706,16.787107359484857,36.58941253374585,43.478423680422644,5.9672467297840015,1
