Sample_ID,Temp_avg,Humidity_avg,CO2_ppm,Light_Hours,Nutrient_EC,Yield_kg_sqm
31,25.29053822281726,74.96723550595934,936.4595222074806,13.879821976153103,2.404414314719192,39.24852639120641
32,20.0462894842475,81.33223931905198,537.9727635346517,11.611289537817932,2.740061039612231,23.70490149178761
33,18.780619115823356,67.90871047404832,527.86282241505,11.49453594924348,2.976019744815696,36.65229892408997
34,29.38662644704,68.62397198428604,418.6804497307068,12.488439076577192,1.9326081567281186,32.88777308809508
35,29.587584396894712,53.75102039689216,791.000095225531,12.870618728540826,2.9417032281113897,32.74381419684579
36,27.700768177397535,65.65943283882092,621.1158062342568,11.938871643989016,2.0842228423536304,37.02584542928472
37,21.65536523008045,68.64160432592581,918.6149499037822,8.7685744781972,2.0782678571053834,38.328178656869326
38,19.172065368076606,58.48646762721554,683.9259440149343,10.029605035966991,2.0105806563817588,31.355058248451094
39,26.21079631814588,59.423513083228336,980.9160567488331,13.568501841956298,2.3121114110213776,44.6421718672802
40,23.281829924875215,63.204945708661796,511.3153094218727,9.347693671063112,1.7312175647677306,38.12010004653321
41,19.464458818137345,50.702491922220425,921.1739007733664,10.233002143025079,2.3305672280370167,25.301065787461877
42,23.94212292133524,61.27277079541124,865.9581116750451,10.592461297665176,2.312557218615006,40.152724989124
43,18.41266225338262,57.40068024487906,862.5531067864313,10.636429938166714,2.6428527189073048,31.70439805729099
44,28.911844824945383,61.46240732622701,906.8699368701326,11.677637494967154,2.7504749429063784,38.21501268294194
45,21.105359779200203,54.19167461367379,856.6143945657993,13.658455026468246,2.160662025468636,36.9052395049243
46,25.950267412247783,81.16845482589632,775.7321929788493,9.44415627099503,1.9534998740272407,23.583224874539
47,21.740532913072933,70.7757358743917,478.74692660943253,8.729008257805509,1.8890023459756418,32.33680444223345
48,24.24081625413373,73.76858117005713,419.51570769475114,9.184822939159623,1.7919357550573078,30.740370355877662
49,24.560523352119354,77.62099335125684,952.5087086894121,13.321549401255616,1.5864713732985374,35.859232613712415
50,20.218253466306326,67.445476962517,769.9901887124429,11.874864875931236,2.01367196825207,38.82615707649131
51,29.635015533174702,53.04221008305983,877.9223745857057,9.71544073543496,1.9053715381961749,25.94798117735383
52,27.301593880333375,68.79872896364917,688.9134109075301,12.895681633811703,2.949626078799611,41.85509574580458
53,29.27398729877027,70.53943913073077,470.3849133774367,13.168219978180616,2.336563239375066,33.53860755926723
54,28.737928205131787,76.09038159645155,475.1114753215303,13.079086032141667,2.020915558545761,29.57745452923284
55,25.174799745733022,65.10808411803878,811.3391723373828,13.513559201837326,2.370701401490544,46.813233302183335
56,29.062490820277404,54.465310597844734,658.1835369396777,9.51344612104017,1.7087950520185433,29.435502311112735
57,19.061910024623035,59.93215670295535,520.314836020202,12.53025157247767,2.1660656238033043,32.744439002354675
58,20.351794349029742,62.70788037395223,694.9567280448621,10.763236983644841,2.439351482131596,39.664972928427076
59,18.542727466926458,72.60710344660605,438.52536224508043,13.05199131734037,2.2333467476886772,33.205690942109996
60,21.90396396915917,69.97724066341192,749.1828411486392,12.370944062969679,2.102668200981486,38.54426831559396
61,22.664127476273784,62.46338540642462,561.3960426610586,12.658684678998348,2.990772583349547,43.910450716646835
62,21.25618838128675,84.52803370775429,878.535460382313,11.936971026086429,2.8204721432233906,26.556730377857047
63,27.94485010982315,71.20211867749106,586.2171753541443,9.064572616818241,2.43510893723916,32.216125609422335
64,22.28103992032307,58.30293771075981,673.1320894490807,11.27016151338163,2.3540660417734243,37.20361603414555
65,21.37121411624857,53.56238654171413,406.97232394486036,13.90801843714705,2.430990719736876,35.45391105901841
66,24.51235299789898,55.35006987145162,443.4681326767353,13.624328398982714,1.8019681617336498,36.013245297886414
67,19.691090699697153,58.60852049345779,635.496133844011,8.25904241478207,2.092706614896478,32.82019780838171
68,27.626363769048474,55.62384806408445,687.9633008302741,8.988888894376622,1.559189299336349,30.97684939116063
69,18.89460772415725,56.529845841795705,760.0123288715822,8.790372640727371,2.2133190562302403,31.31059389836087
70,29.842643239206208,59.97833090428465,574.9975472255819,12.355879459911772,2.314536875936495,31.42875185962833
71,27.26693723155989,56.06807583531642,816.9891316759256,12.90671197914167,1.8416246041548143,38.203452665780745
72,20.38458817841007,81.38678986192488,916.0734383135227,9.281068197864032,2.9460432707482704,28.7604574232155
73,18.06626540548323,52.808181098157476,867.9105933360099,11.035116157710974,2.864181916405863,29.217394309141316
74,27.785537141458008,68.35789863495891,423.7712952090143,13.0442181680672,2.5832148531838586,38.092955969166894
75,26.482288126171404,64.36388894463815,688.3041683546974,12.396809268597504,2.300079943148044,38.86451756060787
76,26.748086016491847,84.38325159180123,462.9581070509049,11.25342323295109,2.8049537394715274,21.319594784407947
77,27.25524416023135,53.92136157588183,545.2270095175165,11.542086142752638,1.6959785157351943,31.591591681365276
78,18.888535820809086,63.92494596660096,991.9975559602879,11.05016328149768,2.685764691412327,39.21905233429532
79,22.301588742531273,83.93146516463791,485.49732574090797,9.785290707912923,1.6872312209502724,20.098409511336087
80,19.390428714301557,80.29274940628932,699.3328920708136,11.390131957154097,2.6913159938241082,26.12991732833032
81,28.357241110507122,78.5975224832248,770.8934405908715,12.133311812300544,1.9136513523770353,29.676424522471596
82,25.479577521930693,59.026598946572896,821.4789823264623,13.239937495164845,2.8156358715272836,41.77546283910538
83,21.97077629823179,55.981065558652304,735.7892100921484,11.81774812387549,2.916063140738097,38.886507928529056
84,18.762700203432285,73.40251269735509,405.8625084515102,12.566729222258948,1.7231939541076735,29.58743705277374
85,21.731787860587946,82.5281596194655,595.8767849463951,8.960429809727438,2.1940134075980904,22.263620266234206
86,21.902199864320963,69.48670125548755,710.6269860308269,10.76934484651874,2.971481067244028,40.36516103532284
87,26.75527414005677,70.0064441314465,452.71989948690003,8.055989718962559,2.2251111539597197,33.46618767491543
88,25.650689656262557,59.79926827810995,610.3761587255085,9.480073187129738,2.795321283771818,39.74511331440053
89,28.64655291091592,76.9322526617178,419.92186527481994,12.358770290678029,2.38309728319698,28.347841566002096
90,23.66657910194339,56.54653119951332,447.14709829301245,13.95085970809618,2.0629948618794027,35.28528139012889
91,19.43513095125962,61.32877327414853,638.1539657209577,8.595068597523296,1.9286753332888054,35.445356483008894
92,26.55893744667594,64.89027535157459,479.62945242583623,10.408965895167729,1.8048346366291308,38.479138488542524
93,27.12942058340277,67.76636325395593,740.5245089569348,12.800425812194957,2.6426972870665457,39.771635557432006
94,24.735326370833953,58.48434063452781,813.6789814823594,9.224213807773394,2.0798107602345417,38.81448106463704
95,27.25160615945473,54.01928886587213,880.3520194654498,11.330509695813717,2.266913193301127,34.00970633558297
96,23.925547156372687,71.37170148545714,520.0901465468861,12.39842777617805,2.2384882200017726,39.279719907762676
97,24.27279395258393,60.10206936340895,500.48954935544185,11.695912701561074,2.3659185438496966,39.67200084523685
98,23.130492220302596,70.34333774979143,462.74070420064015,9.128148407692496,2.7983657184368282,36.982790124937786
99,18.305029520929143,55.40269503459708,781.8581497261821,10.132307412114436,2.971109015375144,30.53411502732563
100,19.294697123919654,66.83990356491861,823.8854358921408,12.702750706912383,2.1113763128607257,37.66895103949569
101,18.37715022824081,68.6406301393055,418.95168689538525,11.3253590847921,2.7412783831594547,32.03734745443729
102,25.636924935165364,51.813823788784944,961.7273477462139,8.031377681257476,2.6467916919820764,31.061637810377043
103,21.77227177291592,61.78114973678722,431.18277019088345,12.565944560168564,2.3602934271833598,39.04817393696446
104,24.102848293976432,54.7045136928641,724.7778011806422,8.211868129641434,2.9340707154178998,34.148473061665136
105,28.890797687113114,52.21812396654687,825.4363116705499,12.474402696387394,1.8007117732926041,30.402512301931125
106,20.9915067497865,84.64860813364808,922.5814742476514,9.214883360991424,1.6638963154644322,20.951060433739347
107,22.924595076427558,61.282384574115305,828.4521592794567,13.74844088071628,2.780942950433133,44.16115920824051
108,27.066613662516584,78.34560560491222,881.0368498418751,10.207644507812507,2.1587247249506225,31.205010099825977
109,20.74557798589947,58.912422916731735,603.6701155256836,9.961589698028474,2.7704532813105907,37.4992702547529
110,18.923758917945516,73.85259527783752,888.8950682479074,8.893328301994668,2.8396353077931225,33.850180831353086
111,21.477017434965216,76.60797509613903,448.0689078308051,9.833625292941289,1.5936863904286072,28.522620407916158
112,19.93465544704805,70.84735592127456,936.8899936363166,13.259904570969203,2.825197144479091,42.59106672135368
113,29.156371828110878,66.50516659925555,728.5554256922417,13.978006025763484,2.1724785830541333,39.13230830485856
114,27.697444554773003,64.4144319951544,890.3786619774962,10.209857183041091,2.265648733506348,37.36816521929282
115,25.600845078125083,62.21038932900483,671.3909707109801,10.691663785727256,2.4398887666398155,41.495443808407856
116,28.45752708225261,82.5335200486739,786.146617117915,12.332425629216422,2.8895739100951303,26.59810123171045
117,27.644064922789376,79.07167927257052,715.841596561668,13.317174682790448,1.528674141644646,27.832496475043165
118,20.23884070663243,83.77594187332794,838.9537130531992,11.558266005120705,2.2152652024767256,22.25307536085093
119,28.710707981879732,54.35040282199407,448.97798921835374,10.349154189066976,2.531583063645841,30.15116389143963
120,24.47210690298781,75.58036163212755,436.21125039433826,10.475731045091742,2.5840604365473427,33.42224870683701
121,27.68928186196875,82.84191598873633,548.2619404060879,12.173708878980841,2.538798647305662,24.66003876537805
122,28.753095599081917,56.34315731579811,495.726808067913,8.019309581625672,1.7016526941121828,30.71770374746254
123,21.816041699662367,52.32736935783721,923.070139955321,11.717536024759044,1.9490933825575218,32.64038480821015
124,19.32062309433212,75.93922272515206,531.5283924148266,10.132958062648145,2.03807328812552,26.032862374701335
125,20.735221950503302,70.10655896129691,985.5191534914787,12.765183987662505,2.7066558115192576,43.15958387527836
126,23.125293463515078,79.46400718653952,602.1374750626641,8.557943838938794,1.9181398086218295,27.783545035182787
127,27.81617719106992,54.892033181920134,509.27074941321956,11.529213601690344,1.8160574458008047,30.623110960063286
128,28.328766999076123,77.83435591509615,873.8191042854875,10.885837339316742,2.936172028557144,34.324448171817096
129,18.083425566374288,57.056956201671056,795.2246653005257,11.853953155431364,1.5132949276702035,28.64991593704779
130,24.128967630930788,55.72795800029966,698.9174298718833,8.38912156689781,2.9967312835229674,37.370890320361994
131,23.00893203778535,55.74930292758475,733.2181305625787,11.479902724568788,2.515231948286093,37.10173317876418
132,20.665293725648763,78.51011520809837,831.5210669633583,11.368907527757141,2.7427039491736753,34.96979820888939
133,19.438384408004193,73.281902724367,537.0728447987792,11.363960566497026,1.9419290945192897,34.77658003566623
134,22.051382056843536,68.30728986691918,997.8003496340451,11.620925999578729,1.52147291650059,39.78860291540009
135,29.314916446950228,62.55906694432259,984.8758972880698,12.058807623358174,2.6068042778422953,38.477033953342435
136,21.878435184249064,80.70201892845878,790.1954118081621,12.829933998084618,2.7512168955010137,32.80805058699333
137,24.22548746092039,63.73557875979224,519.7254705574871,9.618924320769286,2.6107141979302786,38.67081820065279
138,26.436227506742135,78.5809803815052,808.1369454587748,12.950296461080372,1.714275430951258,31.92874183005947
139,22.363555228551526,65.36972179995765,443.3190453875055,10.989534093580723,2.6301418833854537,39.50814537813154
140,29.661384992651527,63.193055029871765,418.3915013234836,8.462349674805987,2.6533841731614616,28.143688903262852
141,29.549367539305337,66.19379249843622,554.6097331067282,8.351305575463876,2.4878107735050823,31.92147015366738
142,21.021387549904368,60.548225595744974,677.5737740435898,10.005429912176364,2.6491738991933795,37.24847900730269
143,23.966982070708625,76.1663283061688,920.9635032450283,12.709381862668806,2.768882159516598,38.75411043876573
144,21.610539717801235,67.59521365323677,836.3014418597847,12.246085608445494,2.4204061713561877,44.449691232734516
145,21.41808593252961,58.1274443301386,845.6239127199887,12.731689788034439,1.6329070709545186,36.72616232483082
146,18.442643368254394,81.4851100646099,655.2960006688452,11.103614338649656,2.231441714500816,22.269247737912956
147,25.314772007758762,63.436192748062396,607.5609955281777,10.641193987732944,1.6164740020074075,37.59230342016804
148,24.032148278746337,69.0243501389896,622.6232577907616,8.884715160237704,2.1113145465486465,37.02589941574333
149,18.617745014999873,81.72652388375914,992.5897382416347,9.969156521655869,2.1106597336884416,23.592602147312036
150,21.343757570839337,71.84832985698972,424.0655148474895,10.60411619704325,1.5990147662103624,33.68773669349657
151,28.899190631599843,54.091431424792745,920.2188976734691,8.531602578077703,2.0232308009542193,30.203932812921437
152,20.874742688003668,82.89412432647163,747.2052451434361,9.323671716267267,1.6664971481869721,22.02403544325626
153,19.738738465094677,71.96978185749963,663.1692515137543,11.589351764382432,2.7123528150138334,35.95912713198454
154,23.873433123330756,61.721696512998015,835.1545962490819,12.41397868543514,2.9215320389467063,43.69872505999099
155,29.827805449327208,54.87452254321855,692.0013648548218,13.990085068357697,1.608474712886908,28.60162051531003
156,20.904663258138005,77.79088162446035,924.0539428489964,13.598679988061345,2.932672810937552,35.62825521877059
157,26.06562656887054,71.70254645749797,940.4211184067551,11.85539119721115,2.283864899005118,45.22695583506925
158,27.139435383944612,68.67113821917125,653.0325561240733,10.527488319764432,1.949348516930811,38.7943169030071
159,20.851650527908795,81.28624040678352,566.096678341031,11.817064188249397,1.6152931129142454,21.931250220065476
160,26.738596183342317,77.60090239285857,755.4101971560174,12.713909708481392,2.250936402105627,31.690335518229244
161,22.41339759263104,55.30862079064629,947.4180073700146,8.710017145540323,2.691773316736123,37.67098888557599
162,25.587669967122956,60.91027237284419,526.3973134034,10.45942933817773,2.5606297159000473,39.50670360928731
163,25.602356529130738,58.6971198935063,773.7799501380896,13.038813713813703,1.5753390171959607,40.18702106837171
164,24.4292962088971,76.0381202400437,778.9361320555123,10.302997711598264,1.6093527530518552,33.016271220503825
165,19.0834772406529,51.17363521575228,839.8678134491686,11.43123362736312,2.1043099239489558,27.68678882609831
166,28.023629947070855,69.94613897049608,478.9406110763559,11.52661616517319,1.9429357410719148,35.09350395021946
167,21.84936077966083,76.68605400092417,829.4949788092531,9.106857518801837,1.8485764845840718,31.829169601457846
168,20.238222124798252,80.68679728666123,945.4195123993846,10.17341264991373,1.9215067483630703,23.06026878379222
169,18.489301698657165,61.97286120505676,507.8098653221452,10.007067732451592,2.705224114945327,32.955463105407034
170,25.0907153182589,78.74400566352045,542.5259949543266,8.157180251192388,2.893842080447781,27.956349170395704
171,26.130772342107388,53.872110793432256,982.8370564249838,8.145150583348132,2.1076540417913496,33.625750144794026
172,18.199053947134274,79.62583021070813,508.58617162569385,12.990182262054642,2.859166503198746,29.95971768148189
173,24.14511669959137,54.46210318161938,912.6310560217474,9.638424859836874,1.9822435518718229,35.925886960876305
174,20.717949302375256,63.90505516961285,695.3667138688209,11.108472597432893,2.214655479515687,38.412586652735406
175,25.742073484913398,77.90533780228438,548.3386446419063,9.792353441532638,1.8390434967239995,30.24578705436933
176,20.0923971480599,55.24710995720708,922.4499407635068,13.644075470692043,2.460714063263766,38.725269219665584
177,26.29125285722959,58.02379883314245,667.1831530015993,9.555780553194642,2.968471672762213,38.505651572295484
178,22.64082415560645,75.27883989375732,708.8904123578141,10.57794087643361,2.405239644065068,36.462445814367506
179,29.240759864840815,75.2012787791126,615.5400216398594,13.236381502907612,2.036721126170323,34.31726445976193
180,19.650251329751917,72.4401671509854,755.7705108609564,13.051601400750851,2.471726168985793,35.72372105644392
181,22.0927962126031,74.2881955563485,498.1143235510136,9.116608507077665,1.6843810176980814,32.07024881225958
182,19.361682254887068,68.99535551716586,634.6489219910565,12.815859858774262,2.832988620398098,37.20342351849494
183,29.096323419342752,58.81296706174335,981.6473934011725,10.749121320427356,2.2546259261697545,36.88875081266984
184,28.528072240571774,62.09935977263718,554.8800596206765,10.897813232512132,2.174024613059463,33.782730822048734
185,21.09529953258187,56.3559200880499,794.0419987247753,8.800879834495662,2.3787971826802785,34.170607739844584
186,25.91980855241015,81.79576964667699,595.1140385348169,8.483609082542747,2.4371757941841037,23.204438219877172
187,27.806666402414592,70.41871281681422,864.0838754119604,12.367635841842592,1.6076637093397697,39.16016336391076
188,24.66240973919355,64.02979958672739,478.5241964310099,10.978766914131798,2.5239258318351037,41.26175826505666
189,24.35580694027208,66.17020312754464,981.8926270471268,10.621104215691076,1.8628975204732945,40.109014063277726
190,20.90222749080542,83.15491688641353,672.2737248301835,12.377049371914381,2.5709289487598848,24.6279685103904
191,19.11723321367079,55.367299109062806,541.6302780078784,12.593077393946658,2.733802191576295,32.02921895478295
192,28.76658909543992,70.5180441205879,444.09804839800756,8.953449006016122,2.7059377613287805,30.421460663116438
193,28.805016685959966,67.70610376095631,501.85474305252444,11.661350896865848,2.3287514511118337,35.022619855018654
194,25.597217487279217,71.40089824021267,711.8643691336106,8.812124493666113,2.280254838466127,36.304944256437985
195,22.068357492584408,50.63385643372942,602.2019058587717,12.508250516174275,1.7143139420091176,32.93534769234226
196,22.19051489535193,80.5243368130453,897.3300195295657,11.941730937602838,2.663019225604703,32.52808685909957
197,26.711468146442872,82.62413988692643,658.5325141970836,13.739687726500748,1.9071140706700715,23.33441075343874
198,28.765323119430924,69.77966142562231,549.228563552578,8.413748098138527,2.2450431342269197,31.047729572360517
199,28.645037091181408,74.38277883569123,770.286991962418,8.342328326907525,1.926411139391275,31.30139337187343
200,27.358506550291487,82.28747834120534,824.0663301312675,9.693122448159201,1.7007425444995397,25.5021027453948
201,25.704379753851455,74.75335220096895,500.22514474056993,9.570234102415435,2.444336545337605,31.009502218210493
202,19.009679579940585,55.33886650199915,500.57152977299063,9.481872794431998,1.5814980522343558,24.024581703767943
203,19.939544569135364,70.17009260583846,422.00285616012576,13.437527483126221,2.6229678511893,40.19971243627063
204,28.78265026232495,71.23502662339996,841.8412090393842,9.497277199097036,1.9763801928916749,34.28912434371925
205,25.27714871591508,64.84457349558352,798.282716573083,9.631698356771786,1.500202039506728,37.17542661620508
206,18.110364619399554,75.7755482468653,684.7785254498883,12.556389574507783,2.2666937088558448,30.50447373766918
207,19.217658514392387,82.70284551691552,906.5022693815183,10.69843905470324,1.5702778627914047,16.608991365956737
208,25.96202122929667,82.39489795173716,883.4020917700319,12.660263341731088,1.9142543367313491,27.353123645032696
209,18.060739006154623,65.77937799914463,751.2126186380513,8.392196945386312,2.560464731183574,33.37023605329549
210,19.929696617009984,53.963331604426436,920.9627683079552,10.925427162040306,1.5940344324327989,33.16820149308005
211,24.584805472399033,84.4694419636817,523.5047260220609,8.201681601099695,2.7590077385340033,17.92486866009434
212,26.30274237231232,79.3614330256077,467.1517716386367,8.375919220732127,1.5057298839878746,23.795334509743444
213,25.823535114031205,54.36319384211434,561.8497669101938,13.438624720066466,1.8702358038028533,33.55487462931645
214,20.69123171352672,82.22946589160803,434.25211365358894,8.835472226705571,2.611356084228107,21.305093497126975
215,26.546150656170433,80.44637267217449,718.7017168006191,11.194524093651303,1.9744052245939603,26.19158092746312
216,20.8469890499616,68.15933199941253,961.9634153769769,10.46657361560424,1.6528385820990203,38.14820422922883
217,21.90479637791121,70.69464025107253,423.6061244011058,10.084059957553055,2.040350878200642,33.57223503726329
218,26.957896861416287,63.96509463545456,473.2659484060161,13.399000074123634,1.9055899295767884,39.78252461640334
219,25.795594788566575,51.9166573587711,671.3194169700612,8.130940380652937,2.7640678532408325,31.682723124099798
220,28.190680925930135,61.731903457606535,960.325010516743,11.982738117053534,1.9700218763777146,38.99380415037915
221,25.891354707604123,78.0998707009304,589.6936629860503,13.780366605281301,2.683398707664011,34.58995786519166
222,24.81970324002566,50.1621208051611,704.3408852130354,11.361009100771051,2.837808217216102,29.638753063114805
223,19.12409721393711,61.67247100919005,424.9437154302353,13.62093477219855,2.150726129364794,35.277183314761174
224,22.4125896367132,63.935904275683015,489.00592057725333,8.313547275716143,2.864914715781588,37.92063045883436
225,21.182428412180705,68.8088461028273,991.9780737753082,10.512759914444969,2.0659770809447893,44.18033348986143
226,20.927875720549004,82.19494657444662,979.0712178616274,9.560946745772307,2.9461176247351624,25.463866434682622
227,29.676126657029346,62.122109802808644,402.96398856064576,12.38492578988438,1.6339342867883593,33.79345132979833
228,22.717172696001125,62.14336206636797,971.0870712539433,13.88778254298348,2.530528899754864,47.35216307573227
229,28.704558662125358,75.8125436838412,783.4719626893002,9.539180374665486,2.240721060685393,30.60366581033757
230,25.573663511967155,65.82762793114325,920.7509767120133,11.925047608844448,2.0814732081834704,45.41063263900771
231,27.537735642499783,57.86116880289937,672.8439133803155,9.18858579655844,2.4490678181229013,35.28204603988514
232,24.031645117262308,65.83538306464428,709.3576171475502,11.39198152742966,2.5557856374514967,42.8657536730737
233,24.92284661551631,54.929995713292996,693.3079481541521,10.783594920130017,1.5065449044754637,33.697801803143726
234,23.910212325826365,56.173544527717816,800.1185545276626,13.832031977789223,1.750429633120798,41.16427644716583
235,20.342915853576535,67.44287204588178,483.79075285378775,11.651163636178799,2.569569075951478,39.45176575355434
236,26.669425383138062,64.66239073265918,417.98415392360675,10.097038232520912,2.4995781203673095,36.310771634233554
237,21.36926834929027,82.01960653738351,584.7579649547146,8.6845747093276,2.949071257693016,22.02048817239038
238,18.291791597177447,62.68378646908216,822.8084576419881,8.907480972409607,2.6415566853761745,34.11365040360035
239,25.74566755088601,70.32059225973151,521.1120712737691,9.35190157970741,2.926159061597007,36.67604165996385
240,20.125328152884588,72.12925007718357,804.0594599949504,9.505799968041789,2.55381075230221,35.73300895231285
241,29.285503012234972,50.458305980591675,981.9472276643622,13.103696347046828,1.9470783129591647,30.212405851907377
242,29.44714292403105,73.22380802058487,456.34042947365106,11.36733672969515,1.6580473833762848,28.024668343389266
243,28.978372682645382,56.2312588404413,803.5612709350758,11.140345468246199,2.6727357950174033,34.271025514849434
244,22.441904403065333,83.63746111143092,666.2501315827427,8.688613231215305,2.466223832213874,21.549066431660556
245,18.18547939834641,55.20319547135895,920.8853526265032,13.16083816009661,1.5722790185899442,32.854582120850864
246,29.139822751052705,64.51184433044583,506.28987366843154,12.336885819250902,2.0400756988514672,31.587901092491332
247,23.138209779807774,52.98723838275254,815.5755713356987,8.406010171400009,2.9351997232264293,33.154104030499234
248,29.599857828524037,84.89059881460815,902.8691737888662,12.247010583378612,2.250601718565302,18.135215150063193
249,29.563439725071035,67.57682536159349,966.7685316844139,11.261229304055878,2.149093704029557,38.519733559732515
250,28.23611346560832,70.83847560620154,809.9488169737874,8.49035207448067,2.1865494077389407,33.5561059219988
251,21.533386704835028,52.34767670859496,698.3048584050564,10.74980384917194,1.8133240860077455,27.75884302436331
252,22.621172743223102,76.24861646397122,770.7083441207283,10.908177722780282,2.0530607562971928,35.33844422467787
253,28.213640058202284,57.346695758345504,921.3429906872309,8.994647240979655,2.054719883980765,33.17007677030928
254,21.803064061875332,81.43190013042498,742.3658479832977,13.674188882001694,1.5785325302812085,25.941855516677624
255,20.03391296023311,57.17988741687025,418.23223581810214,13.099852228883972,2.6513514427768774,34.62390809287016
256,24.681615149500203,56.67407022322833,958.5692173041866,12.01413402397465,2.1247566478558184,39.95740276837415
257,29.23385728992937,51.279238374683324,813.7160506189366,10.773773366003644,2.7332698302246348,27.24056460790154
258,26.352357560099676,66.52234307884997,805.9080314663479,10.47059324950705,2.775522001679843,38.278660454240395
259,24.84073404107238,69.76943966419157,529.4050914386303,11.905840802905725,1.8179910820479872,39.56232997349309
260,19.16611792524922,52.299802379992336,795.3312821395944,11.272591216441434,2.486030223255193,31.897336310088313
261,25.380086720390036,77.14346658432537,636.3186433924951,8.373638635291314,2.2084227062444723,31.371046766131858
262,29.88064620125116,65.86510921618097,790.7397862248952,11.075015892621991,2.820235106882228,34.6836712080733
263,19.681008182838287,68.3536594264653,463.95581818479445,12.838421703397037,1.8236110187646812,35.22992668374817
264,24.21995582836484,65.42669614283798,794.7071827618216,10.75543926558175,2.5167198004650664,42.30079073623465
265,28.528476863135467,64.02670713063641,999.6482354624,8.31173946532561,2.411628183379084,38.25622795481448
266,26.889223413050452,69.58741159578763,428.9272233163336,12.717669196304199,1.942952216357749,38.015471693613826
267,26.364188891943215,55.43340860757494,986.3045105327903,9.208182692815846,1.704901355476759,33.64493183148214
268,26.42980900784531,56.367484567334486,644.1447764337224,9.551725009328234,2.4774596407159146,35.15954265859366
269,22.313893814637062,80.1624967354731,922.4520702023555,8.988238120593776,2.607896187198496,30.611035768746888
270,21.52310213117392,83.11404117467714,869.431290434964,9.981290389228985,1.973441015645025,25.423018701704535
271,27.712333865742163,63.065826069791356,740.2097565920008,12.54050903413181,2.4672489060334706,41.48968227251323
272,27.721360736150167,59.476063560024386,843.0695255507959,11.116315157023624,2.092696361417255,38.8691669449775
273,28.404867822961243,72.53998401336555,927.1093367808087,9.229287644904275,2.5698103249239264,35.5503592752219
274,28.958886630677654,64.30569598843337,642.4841929906198,13.266980468912244,1.7988229123410797,38.750687738397346
